mfg_part_num,part_desc,e1_brand,unilog_brand,dib_brand,part_manuf,manufacturer_part_number,brand,product_type,size,quantity,understanding_status,confidence,manufacturer_canonical,manufacturer_id,manufacturer_match_status,manufacturer_match_method,manufacturer_confidence,brand_canonical,brand_id,brand_match_status,brand_match_method,brand_confidence,category_id,category_name,parent_category_id,parent_category_name,hierarchy_level,category_path,classification_status,classification_method,classification_confidence,extracted_attributes_json,attribute_extraction_status,attribute_extraction_method,attribute_confidence,attribute_validation_status
ADR5117512MH,1x12-12' Mahogany - Vintage Azek PVC Fascia,TIMBERTECH,,,Parksite (6151),,Azek,,1 in,,partial,0.35,Parksite,6151,matched,normalized,0.95,Azek,BRD_AZEK,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,candidate_match,0.88,"{""material"": {""value"": ""PVC"", ""confidence"": 0.98, ""evidence"": ""PVC"", ""method"": ""rule""}}",partial,rule,0.98,partial
ADR5117512WT,1x12-12' Weathered Teak - Vintage Azek PVC Fascia,TIMBERTECH,,,Parksite (6151),,Azek,,1 in,,partial,0.35,Parksite,6151,matched,normalized,0.95,Azek,BRD_AZEK,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,candidate_match,0.88,"{""material"": {""value"": ""PVC"", ""confidence"": 0.98, ""evidence"": ""PVC"", ""method"": ""rule""}}",partial,rule,0.98,partial
ADR5117512AW,1x12-12' American Walnut - Landmark Azek PVC Fascia,TIMBERTECH,,,Parksite (6151),,Azek,,1 in,,partial,0.35,Parksite,6151,matched,normalized,0.95,Azek,BRD_AZEK,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,candidate_match,0.88,"{""material"": {""value"": ""PVC"", ""confidence"": 0.98, ""evidence"": ""PVC"", ""method"": ""rule""}}",partial,rule,0.98,partial
ADR5117512CG,1x12-12' Castle Gate - Landmark Azek PVC Fascia,TIMBERTECH,,,Parksite (6151),,Azek,,1 in,,partial,0.35,Parksite,6151,matched,normalized,0.95,Azek,BRD_AZEK,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,candidate_match,0.88,"{""material"": {""value"": ""PVC"", ""confidence"": 0.98, ""evidence"": ""PVC"", ""method"": ""rule""}}",partial,rule,0.98,partial
ADR5117512FW,1x12-12' French White Oak - Landmark Azek PVC Fascia,TIMBERTECH,,,Parksite (6151),,Azek,,1 in,,partial,0.35,Parksite,6151,matched,normalized,0.95,Azek,BRD_AZEK,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
1508395,1x8-12' Brownstone - Harvest Azek PVC Fascia,TIMBERTECH,,,Parksite (6151),,Azek,,1 in,,partial,0.35,Parksite,6151,matched,normalized,0.95,Azek,BRD_AZEK,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,candidate_match,0.88,"{""material"": {""value"": ""PVC"", ""confidence"": 0.98, ""evidence"": ""PVC"", ""method"": ""rule""}}",partial,rule,0.98,partial
1508396,1x8-12' Slate Gray - Harvest Azek PVC Fascia,TIMBERTECH,,,Parksite (6151),,Azek,,1 in,,partial,0.35,Parksite,6151,matched,normalized,0.95,Azek,BRD_AZEK,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
ADCR5117512BS,1x12-12' Brownstone - Harvest Azek PVC Fascia,TIMBERTECH,,,Parksite (6151),,Azek,,1 in,,partial,0.35,Parksite,6151,matched,normalized,0.95,Azek,BRD_AZEK,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,candidate_match,0.88,"{""material"": {""value"": ""PVC"", ""confidence"": 0.98, ""evidence"": ""PVC"", ""method"": ""rule""}}",partial,rule,0.98,partial
ADCR5117512SG,1x12-12' Slate Gray - Harvest Azek PVC Fascia,TIMBERTECH,,,Parksite (6151),,Azek,,1 in,,partial,0.35,Parksite,6151,matched,normalized,0.95,Azek,BRD_AZEK,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
543140908,1x8-12' Biscayne - Trex Lineage,TREX,,,U S Lumber (3073),,Trex,,1 in,,partial,0.35,U S Lumber,3073,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.91,{},none,none,0.0,invalid
543142908,1x8-12' Carmel - Trex Lineage,TREX,,,U S Lumber (3073),,Trex,,1 in,,partial,0.35,U S Lumber,3073,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.91,{},none,none,0.0,invalid
543143908,1x8-12' Jasper - Trex Lineage,TREX,,,U S Lumber (3073),,Trex,,1 in,,partial,0.35,U S Lumber,3073,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
543140912,1x12-12' Biscayne - Trex Lineage,TREX,,,U S Lumber (3073),,Trex,,1 in,,partial,0.35,U S Lumber,3073,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.91,{},none,none,0.0,invalid
543142912,1x12-12' Carmel - Trex Lineage,TREX,,,U S Lumber (3073),,Trex,,1 in,,partial,0.35,U S Lumber,3073,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.91,{},none,none,0.0,invalid
543143912,1x12-12' Jasper - Trex Lineage,TREX,,,U S Lumber (3073),,Trex,,1 in,,partial,0.35,U S Lumber,3073,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
1513715,1x12-12' Hatteras - Trex Lineage,TREX,,,Boise Cascade Building Materials (BOICA),,Trex,,1 in,,partial,0.35,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
1513716,1x12-12' Salt Flat - Trex Lineage,TREX,,,Boise Cascade Building Materials (BOICA),,Trex,,1 in,,partial,0.35,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
1513722,1x8-12' Honey Grove - Trex Enhance Naturals Fascia,TREX,,,Boise Cascade Building Materials (BOICA),,Trex,,1 in,,partial,0.35,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
1513723,1x12-12' Honey Grove - Trex Enhance Naturals Fascia,TREX,,,Boise Cascade Building Materials (BOICA),,Trex,,1 in,,partial,0.35,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
1513729,1x8-12' Tide Pool - Trex Enhance Basics Fascia,TREX,,,Boise Cascade Building Materials (BOICA),,Trex,,1 in,,partial,0.35,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
1513730,1x12-12' Tide Pool - Trex Enhance Basics Fascia,TREX,,,Boise Cascade Building Materials (BOICA),,Trex,,1 in,,partial,0.35,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
543076916,1x8-12' Cinnamon Cove - Trex Enhance Naturals Fascia,TREX,,,Boise Cascade Building Materials (BOICA),,Trex,,1 in,,partial,0.35,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
1516876,1x8-12' Golden Hour - Trex Enhance Naturals Fascia,TREX,,,Boise Cascade Building Materials (BOICA),,Trex,,1 in,,partial,0.35,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
543076936,1x12-12' Cinnamon Cove - Trex Enhance Naturals Fascia,TREX,,,Boise Cascade Building Materials (BOICA),,Trex,,1 in,,partial,0.35,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
1516878,1x12-12' Golden Hour - Trex Enhance Naturals Fascia,TREX,,,Boise Cascade Building Materials (BOICA),,Trex,,1 in,,partial,0.35,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
1516884,1x8-12' Pebble Beach - Trex Enhance Basics Fascia,TREX,,,Boise Cascade Building Materials (BOICA),,Trex,,1 in,,partial,0.35,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
1516885,1x12-12' Pebble Beach - Trex Enhance Basics Fascia,TREX,,,Boise Cascade Building Materials (BOICA),,Trex,,1 in,,partial,0.35,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
543005916,1x8-12' Malted Barley - Trex Select 2.0 Fascia,TREX,,,Boise Cascade Building Materials (BOICA),,Trex,,1 in,,partial,0.35,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
1516902,1x8-12' Millstone - Trex Select 2.0 Fascia,TREX,,,Boise Cascade Building Materials (BOICA),,Trex,,1 in,,partial,0.35,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
543007916,1x8-12' Whiskey Barrel - Trex Select 2.0 Fascia,TREX,,,Boise Cascade Building Materials (BOICA),,Trex,,1 in,,partial,0.35,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
543005936,1x12-12' Malted Barley - Trex Select 2.0 Fascia,TREX,,,Boise Cascade Building Materials (BOICA),,Trex,,1 in,,partial,0.35,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
1516905,1x12-12' Millstone - Trex Select 2.0 Fascia,TREX,,,Boise Cascade Building Materials (BOICA),,Trex,,1 in,,partial,0.35,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
543007936,1x12-12' Whiskey Barrel - Trex Select 2.0 Fascia,TREX,,,Boise Cascade Building Materials (BOICA),,Trex,,1 in,,partial,0.35,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
543144908,1x8-12' Island Mist - Trex Lineage,TREX,,,U S Lumber (3073),,Trex,,1 in,,partial,0.35,U S Lumber,3073,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
543141908,1x8-12' Rainier - Trex Lineage,TREX,,,U S Lumber (3073),,Trex,,1 in,,partial,0.35,U S Lumber,3073,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
543144912,1x12-12' Island Mist - Trex Lineage,TREX,,,U S Lumber (3073),,Trex,,1 in,,partial,0.35,U S Lumber,3073,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
543141912,1x12-12' Rainier - Trex Lineage,TREX,,,U S Lumber (3073),,Trex,,1 in,,partial,0.35,U S Lumber,3073,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
1513713,1x8-12' Hatteras - Trex Lineage,TREX,,,Boise Cascade Building Materials (BOICA),,Trex,,1 in,,partial,0.35,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
1513714,1x8-12' Salt Flat - Trex Lineage,TREX,,,Boise Cascade Building Materials (BOICA),,Trex,,1 in,,partial,0.35,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,TREX,BRD_TREX,matched,exact,1.0,BLD_DECK_PVC,PVC & Composite Decking,BLD_DECK,Decking & Railing,3.0,Decking & Railing > PVC & Composite Decking,classified,rule_keyword,0.89,{},none,none,0.0,invalid
73012503,4x4 Wh Heritage Post Trim RDI,,,,-,,,,,,failed,0.0,,,unmatched,none,0.0,,,unmatched,none,0.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
73018131,6x6 Wh Elite Post Trim 4pc RDI,,,,-,,,,,4.0,partial,0.05,,,unmatched,none,0.0,,,unmatched,none,0.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
73018091,4x4 Wh Elite Post Trim RDI,,,,-,,,,,,failed,0.0,,,unmatched,none,0.0,,,unmatched,none,0.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
73018066,Clay 6x6 Elite Post Trim RDI - 4pc,,,,-,Clay,,,,4.0,partial,0.4,,,unmatched,none,0.0,,,unmatched,none,0.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
73018076,4x4 Wh Flat Post Cap RDI,,,,-,,,,,,failed,0.0,,,unmatched,none,0.0,,,unmatched,none,0.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
61109087,Wh 4x4-39 Blank Post RDI,,,,-,,,,,,failed,0.0,,,unmatched,none,0.0,,,unmatched,none,0.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
73018731,Wh 6x6-108 Post Sleeve RDI,,,,-,,,,,,failed,0.0,,,unmatched,none,0.0,,,unmatched,none,0.0,BLD_DECK_RAIL,Railing & Fence Kits,BLD_DECK,Decking & Railing,3.0,Decking & Railing > Railing & Fence Kits,classified,rule_keyword,0.9,{},none,none,0.0,invalid
61109090,Wh 4x4-108 Post Sleeve RDI,,,,-,,,,,,failed,0.0,,,unmatched,none,0.0,,,unmatched,none,0.0,BLD_DECK_RAIL,Railing & Fence Kits,BLD_DECK,Decking & Railing,3.0,Decking & Railing > Railing & Fence Kits,classified,rule_keyword,0.9,{},none,none,0.0,invalid
73053603,Clay 4x4-108 Post Sleeve RDI,,,,-,Clay,,,,,partial,0.35,,,unmatched,none,0.0,,,unmatched,none,0.0,BLD_DECK_RAIL,Railing & Fence Kits,BLD_DECK,Decking & Railing,3.0,Decking & Railing > Railing & Fence Kits,classified,rule_keyword,0.9,{},none,none,0.0,invalid
73053608,Clay 6x6-108 Post Sleeve RDI,,,,-,Clay,,,,,partial,0.35,,,unmatched,none,0.0,,,unmatched,none,0.0,BLD_DECK_RAIL,Railing & Fence Kits,BLD_DECK,Decking & Railing,3.0,Decking & Railing > Railing & Fence Kits,classified,rule_keyword,0.9,{},none,none,0.0,invalid
543340896,"4x4-37"" Black Alum Post Sleeve Select Alum Railing - w/Cap & Skirt",TREX,,,Boise Cascade Building Materials (BOICA),,,,37 in,,partial,0.1,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,,,unmatched,none,0.0,BLD_DECK_RAIL,Railing & Fence Kits,BLD_DECK,Decking & Railing,3.0,Decking & Railing > Railing & Fence Kits,classified,rule_keyword,0.94,{},none,none,0.0,invalid
543340898,"4x4-43"" Black Alum Post Sleeve Select Alum Railing w/Cap & Skirt",TREX,,,Boise Cascade Building Materials (BOICA),,,,43 in,,partial,0.1,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,,,unmatched,none,0.0,BLD_DECK_RAIL,Railing & Fence Kits,BLD_DECK,Decking & Railing,3.0,Decking & Railing > Railing & Fence Kits,classified,rule_keyword,0.94,{},none,none,0.0,invalid
73272TBK,6x6-10' Black Alum Deco - Support Post,DSI Westbury,,,Palmer Donavin Mfg Company (PALDO),,,,6 in,,partial,0.1,Palmer Donavin Mfg Company,PALDO,matched,normalized,0.95,DSI Westbury,BRD_DSIWESTBURY,matched,normalized,0.9,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
543302127,6' Wh Select T-Rail Kit Stair - w/Sq Composite Balusters,TREX,,,U S Lumber (3073),,,Railing Kit,,,partial,0.25,U S Lumber,3073,matched,normalized,0.95,,,unmatched,none,0.0,BLD_DECK_RAIL,Railing & Fence Kits,BLD_DECK,Decking & Railing,3.0,Decking & Railing > Railing & Fence Kits,classified,rule_exact,1.0,{},none,none,0.0,invalid
543302147,8' Wh Select T-Rail Kit Stair - w/Sq Composite Balusters,TREX,,,U S Lumber (3073),,,Railing Kit,,,partial,0.25,U S Lumber,3073,matched,normalized,0.95,,,unmatched,none,0.0,BLD_DECK_RAIL,Railing & Fence Kits,BLD_DECK,Decking & Railing,3.0,Decking & Railing > Railing & Fence Kits,classified,rule_exact,1.0,{},none,none,0.0,invalid
73019599,Finyline Wh 6' Str Rail Kit Sq,,,,-,Finyline,,Railing Kit,,,success,0.6,,,unmatched,none,0.0,,,unmatched,none,0.0,BLD_DECK_RAIL,Railing & Fence Kits,BLD_DECK,Decking & Railing,3.0,Decking & Railing > Railing & Fence Kits,classified,rule_exact,1.0,{},none,none,0.0,invalid
73019648,Finyline Wh 8' Str Rail Kit Sq,,,,-,Finyline,,Railing Kit,,,success,0.6,,,unmatched,none,0.0,,,unmatched,none,0.0,BLD_DECK_RAIL,Railing & Fence Kits,BLD_DECK,Decking & Railing,3.0,Decking & Railing > Railing & Fence Kits,classified,rule_exact,1.0,{},none,none,0.0,invalid
73019598,Finyline Wh 6' Str Rail Kit Rd - w/Black Alum Balusters,,,,-,Finyline,,Railing Kit,,,success,0.6,,,unmatched,none,0.0,,,unmatched,none,0.0,BLD_DECK_RAIL,Railing & Fence Kits,BLD_DECK,Decking & Railing,3.0,Decking & Railing > Railing & Fence Kits,classified,rule_exact,1.0,{},none,none,0.0,invalid
73019647,Finyline Wh 8' Str Rail Kit Rd - w/Black Alum Balusters,,,,-,Finyline,,Railing Kit,,,success,0.6,,,unmatched,none,0.0,,,unmatched,none,0.0,BLD_DECK_RAIL,Railing & Fence Kits,BLD_DECK,Decking & Railing,3.0,Decking & Railing > Railing & Fence Kits,classified,rule_exact,1.0,{},none,none,0.0,invalid
543300257,6' Black Select Classic Stair - Rail w/Rnd Black Alum Baluster,TREX,,,Boise Cascade Building Materials (BOICA),,,Railing Kit,,,partial,0.25,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,,,unmatched,none,0.0,BLD_DECK_RAIL,Railing & Fence Kits,BLD_DECK,Decking & Railing,3.0,Decking & Railing > Railing & Fence Kits,classified,rule_exact,1.0,{},none,none,0.0,invalid
543300277,8' Black Select Classic Stair - Rail w/Rnd Black Alum Baluster,TREX,,,Boise Cascade Building Materials (BOICA),,,Railing Kit,,,partial,0.25,Boise Cascade Building Materials,BOICA,matched,normalized,0.95,,,unmatched,none,0.0,BLD_DECK_RAIL,Railing & Fence Kits,BLD_DECK,Decking & Railing,3.0,Decking & Railing > Railing & Fence Kits,classified,rule_exact,1.0,{},none,none,0.0,invalid
