MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,25000611,Lighting & Electrical Supplies,Electrical Boxes & Wiring,,PROD-0611,R56-CBR15-00T,R56CBR1500T 15A Outlet LA,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),Leviton Mfg Co,Leviton,,R56-CBR15-00T,,Lighting & Electrical Supplies > Electrical Boxes & Wiring,Leviton  R56-CBR15-00T,R56CBR1500T 15A OUTLET LA,The nan nan is a verified nan.,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Leviton  R56-CBR15-00T,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leviton_Mfg_Co_R56_CBR15_00T.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,,,,,,25000612,,,,PROD-0612,R20-05378-P00,R2005378P00 6-50R Welder Outet,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),Leviton Mfg Co,Leviton,,R20-05378-P00,,,Leviton  R20-05378-P00,R2005378P00 6-50R WELDER OUTET,The nan nan is a verified nan.,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Leviton  R20-05378-P00,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leviton_Mfg_Co_R20_05378_P00.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,,,,,,25000613,,,,PROD-0613,WC1V12W-SG-UPC,WC1V12WSGUPC 1G Cover Wh,-- Unbranded --,-- No Unilog Brand --,Southwire,Southwire/g Turner (6603),Southwire/g Turner,Southwire,,WC1V12W-SG-UPC,,,Southwire  WC1V12W-SG-UPC,WC1V12WSGUPC 1G COVER WH,The nan nan is a verified nan.,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Southwire  WC1V12W-SG-UPC,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Southwire_g_Turner_WC1V12W_SG_UPC.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,,,,,,25000614,,,,PROD-0614,R51-GSRA1-THD,R5GSRA1THD 15A GFCI Plug,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),Leviton Mfg Co,Leviton,,R51-GSRA1-THD,,,Leviton  R51-GSRA1-THD,R5GSRA1THD 15A GFCI PLUG,The nan nan is a verified nan.,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Leviton  R51-GSRA1-THD,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leviton_Mfg_Co_R51_GSRA1_THD.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,,,,,,25000615,,,,PROD-0615,R62-CBR15-00W,R62CBR1500W 15A Outlet Wh,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),Leviton Mfg Co,Leviton,,R62-CBR15-00W,,,Leviton  R62-CBR15-00W,R62CBR1500W 15A OUTLET WH,The nan nan is a verified nan.,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Leviton  R62-CBR15-00W,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leviton_Mfg_Co_R62_CBR15_00W.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,,,,,,25000616,,,,PROD-0616,S03-05226-IS,S0305226IS IV Switch / Pilot,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),Leviton Mfg Co,Leviton,,S03-05226-IS,,,Leviton  S03-05226-IS,S0305226IS IV SWITCH / PILOT,The nan nan is a verified nan.,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Leviton  S03-05226-IS,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leviton_Mfg_Co_S03_05226_IS.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,,,,,,25000617,,,,PROD-0617,174-0CSB3-15W,174-OCSB3-15A Toggle 3-Way Switch Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Leviton Mfg Co (4927),Leviton Mfg Co,Leviton,,174-0CSB3-15W,,,Leviton  174-0CSB3-15W,174-OCSB3-15A TOGGLE 3-WAY SWITCH WH,The nan nan is a verified nan.,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Leviton  174-0CSB3-15W,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leviton_Mfg_Co_174_0CSB3_15W.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,,,,,,25000618,,,,PROD-0618,R50-0SL13-000,T50-0SL13000 1G Wallplate SS - Blank,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),Leviton Mfg Co,Leviton,,R50-0SL13-000,,,Leviton  R50-0SL13-000,T50-0SL13000 1G WALLPLATE SS - BLANK,The nan nan is a verified nan.,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Leviton  R50-0SL13-000,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leviton_Mfg_Co_R50_0SL13_000.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,,,,,,25000619,,,,PROD-0619,R52-0PJ13-00W,R520PJ1300W 1G Wallplate Wh - Blank,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),Leviton Mfg Co,Leviton,,R52-0PJ13-00W,,,Leviton  R52-0PJ13-00W,R520PJ1300W 1G WALLPLATE WH - BLANK,The nan nan is a verified nan.,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Leviton  R52-0PJ13-00W,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leviton_Mfg_Co_R52_0PJ13_00W.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
https://www.appliancedealerscooperative.com/products/xou2470bcgs,https://www.appliancedealerscooperative.com/docs/datasheets/xou2470bcgs.pdf,https://www.industrialdistributor.com/p/xou2470bcgs,,,,25000620,Cleaning & Laundry Appliances,"Washers, Dryers & Laundry Centers",,PROD-0620,XOU2470BCGS,XOU2470BCGS Tall Beverage Center SS,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,XOU2470BCGS,,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",XOU2470BCGS,XOU2470BCGS TALL BEVERAGE CENTER SS,The nan nan is a verified nan.,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,XOU2470BCGS,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,Color Finish,Stainless Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.appliancedealerscooperative.com/products/xou2470bcgs,,,,,,,,,https://www.appliancedealerscooperative.com/docs/datasheets/xou2470bcgs.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.appliancedealerscooperative.com/products/xou24bcgsr,https://www.appliancedealerscooperative.com/docs/datasheets/xou24bcgsr.pdf,https://www.industrialdistributor.com/p/xou24bcgsr,,,,25000621,Cleaning & Laundry Appliances,"Washers, Dryers & Laundry Centers",,PROD-0621,XOU24BCGSR,XOU24BCGSR Beverage Center SS,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,XOU24BCGSR,,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",XOU24BCGSR,XOU24BCGSR BEVERAGE CENTER SS,The nan nan is a verified nan.,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,XOU24BCGSR,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,Color Finish,Stainless Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.appliancedealerscooperative.com/products/xou24bcgsr,,,,,,,,,https://www.appliancedealerscooperative.com/docs/datasheets/xou24bcgsr.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.appliancedealerscooperative.com/products/xou24wdzgbr,https://www.appliancedealerscooperative.com/docs/datasheets/xou24wdzgbr.pdf,https://www.industrialdistributor.com/p/xou24wdzgbr,,,,25000622,Cleaning & Laundry Appliances,"Washers, Dryers & Laundry Centers",,PROD-0622,XOU24WDZGBR,XOU24WDZGBR Beverage Center Bk,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,XOU24WDZGBR,,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",XOU24WDZGBR,XOU24WDZGBR BEVERAGE CENTER BK,The nan nan is a verified nan.,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,XOU24WDZGBR,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.appliancedealerscooperative.com/products/xou24wdzgbr,,,,,,,,,https://www.appliancedealerscooperative.com/docs/datasheets/xou24wdzgbr.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.appliancedealerscooperative.com/products/c7cdaas3pd3,https://www.appliancedealerscooperative.com/docs/datasheets/c7cdaas3pd3.pdf,https://www.industrialdistributor.com/p/c7cdaas3pd3,,,,25000623,Cleaning & Laundry Appliances,"Washers, Dryers & Laundry Centers",,PROD-0623,C7CDAAS3PD3,C7CDAAS3PD3 Café Drip Coffee Maker MB,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,C7CDAAS3PD3,,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",C7CDAAS3PD3,C7CDAAS3PD3 CAFÉ DRIP COFFEE MAKER MB,The nan nan is a verified nan.,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,C7CDAAS3PD3,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.appliancedealerscooperative.com/products/c7cdaas3pd3,,,,,,,,,https://www.appliancedealerscooperative.com/docs/datasheets/c7cdaas3pd3.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.appliancedealerscooperative.com/products/c7cdaas4pw3,https://www.appliancedealerscooperative.com/docs/datasheets/c7cdaas4pw3.pdf,https://www.industrialdistributor.com/p/c7cdaas4pw3,,,,25000624,Cleaning & Laundry Appliances,"Washers, Dryers & Laundry Centers",,PROD-0624,C7CDAAS4PW3,C7CDAAS4PW3 Café Drip Coffee Maker MW,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,C7CDAAS4PW3,,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",C7CDAAS4PW3,C7CDAAS4PW3 CAFÉ DRIP COFFEE MAKER MW,The nan nan is a verified nan.,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,C7CDAAS4PW3,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.appliancedealerscooperative.com/products/c7cdaas4pw3,,,,,,,,,https://www.appliancedealerscooperative.com/docs/datasheets/c7cdaas4pw3.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.appliancedealerscooperative.com/products/c7cdabs2rs3,https://www.appliancedealerscooperative.com/docs/datasheets/c7cdabs2rs3.pdf,https://www.industrialdistributor.com/p/c7cdabs2rs3,,,,25000625,Cleaning & Laundry Appliances,"Washers, Dryers & Laundry Centers",,PROD-0625,C7CDABS2RS3,C7CDABS2RS3 Cafe Coffee Maker,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,C7CDABS2RS3,,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",C7CDABS2RS3,C7CDABS2RS3 CAFE COFFEE MAKER,The nan nan is a verified nan.,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,C7CDABS2RS3,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.appliancedealerscooperative.com/products/c7cdabs2rs3,,,,,,,,,https://www.appliancedealerscooperative.com/docs/datasheets/c7cdabs2rs3.pdf,,,,,,,,,,,,,,,,,,Yes
